pull_request,number_of_commits,number_of_comments,number_of_reviews,user_type,user_login,merged_at,number_of_additions,number_of_deletions,number_of_files_changed
1262,1,6,0,Volunteers,orivej,2016-06-28T19:41:45Z,43,3,3
1260,1,9,0,Volunteers,pdf,2016-06-03T09:10:22Z,127,1,2
1259,2,1,0,Employees,ttaylorr,2016-05-27T22:20:28Z,59,13,6
1258,1,1,0,Employees,ttaylorr,2016-05-27T19:25:43Z,2,2,2
1257,8,8,4,Employees,ttaylorr,2016-06-01T21:02:01Z,278,107,18
1256,28,5,5,Employees,ttaylorr,2016-06-21T15:59:27Z,2782,1582,88
1255,3,1,0,Employees,technoweenie,2016-07-08T19:23:52Z,31658,8969,302
1253,1,0,0,Employees,ttaylorr,2016-05-25T20:16:29Z,44,39,1
1252,1,1,0,Employees,ttaylorr,2016-05-25T19:54:01Z,123,75,7
1250,2,1,0,Employees,ttaylorr,2016-05-25T16:51:53Z,120,294,23
1248,1,3,1,Employees,technoweenie,2016-05-24T23:12:19Z,4,3,2
1243,12,9,0,Employees,ttaylorr,2016-05-24T15:02:58Z,671,4825,348
1236,21,11,9,Employees,ttaylorr,2016-05-24T20:15:48Z,1813,425,63
1234,2,1,0,Employees,technoweenie,2016-05-20T21:50:17Z,6512,0,309
1229,1,3,0,Employees,technoweenie,2016-05-19T01:05:51Z,54,1,2
1228,1,2,0,Employees,technoweenie,2016-05-19T14:24:20Z,15176,0,68
1226,25,3,0,Volunteers,sinbad,2016-05-18T14:33:44Z,3115,2276,203
1223,16,6,24,Employees,ttaylorr,2016-05-17T19:52:29Z,449,64,17
1222,1,6,7,Volunteers,zeldin,2016-07-07T16:43:37Z,102,0,3
1217,1,3,0,Volunteers,sinbad,2016-05-12T16:19:40Z,181,0,3
1215,1,1,0,Volunteers,javabrett,2016-05-11T14:27:22Z,1,1,1
1213,4,1,0,Volunteers,sinbad,2016-05-10T15:26:19Z,162,2,7
1206,1,0,0,Employees,technoweenie,2016-05-06T12:01:33Z,71,4,2
1200,1,5,0,Volunteers,teo-tsirpanis,2016-07-21T16:48:25Z,5,1,1
1198,1,1,0,Volunteers,teo-tsirpanis,2016-05-04T13:59:24Z,1,1,1
1193,1,3,0,Volunteers,javabrett,2016-05-04T12:42:58Z,1,1,1
1186,1,4,0,Volunteers,skymoo,2016-04-28T04:19:10Z,1,1,1
1185,1,1,0,Volunteers,sinbad,2016-04-28T08:13:21Z,13,54,1
1182,1,1,0,Volunteers,sinbad,2016-05-04T13:50:22Z,64,10,5
1179,1,1,0,Employees,technoweenie,2016-05-04T12:46:45Z,9,1,1
1178,5,1,0,Volunteers,sinbad,2016-04-25T14:57:57Z,35,11,7
1177,8,19,0,Volunteers,javabrett,2016-08-17T21:48:47Z,216,58,15
1176,1,4,0,Volunteers,javabrett,2016-07-21T20:40:15Z,20,2,1
1170,1,4,0,Volunteers,graingert,2016-04-22T14:40:55Z,1,0,1
1168,1,1,0,Volunteers,sinbad,2016-04-22T14:16:21Z,1,0,1
1162,1,1,0,Volunteers,larsxschneider,2016-04-20T14:37:49Z,1,1,1
1160,6,7,2,Volunteers,sinbad,2016-04-25T13:57:49Z,257,6,8
1158,2,1,0,Employees,technoweenie,2016-04-22T07:54:05Z,4,1,2
1154,1,1,0,Volunteers,larsxschneider,2016-04-18T13:29:22Z,1,0,1
1149,1,3,0,Volunteers,javabrett,2016-04-18T13:31:49Z,4,0,2
1146,1,1,0,Volunteers,pascalberger,2016-07-08T19:28:08Z,1,1,1
1145,3,0,0,Employees,technoweenie,2016-04-15T19:52:14Z,7,0,3
1144,1,1,0,Employees,technoweenie,2016-04-14T13:30:27Z,95,3,2
1143,1,1,0,Volunteers,strich,2016-04-15T00:09:11Z,13,7,1
1136,7,3,0,Employees,technoweenie,2016-04-12T15:45:23Z,194,87,13
1135,1,2,0,Employees,jonmagic,2016-04-08T18:01:34Z,1,0,1
1134,1,1,0,Volunteers,sinbad,2016-04-11T18:00:53Z,2,3,1
1130,1,1,0,Volunteers,javabrett,2016-04-14T16:59:34Z,41,1,2
1128,7,4,11,Employees,technoweenie,2016-04-08T16:19:12Z,395,319,16
1127,6,2,0,Employees,technoweenie,2016-04-12T15:45:31Z,22,26,6
1122,1,3,0,Volunteers,rjbell4,2016-04-06T14:23:41Z,16,1,2
1118,10,2,3,Volunteers,sinbad,2016-04-05T13:21:11Z,429,88,14
1115,1,1,0,Volunteers,javabrett,2016-03-30T14:17:55Z,1,0,1
1107,1,2,0,Volunteers,sinbad,2016-03-23T10:06:11Z,17,4,3
1105,1,13,0,Volunteers,sschuberth,2016-04-07T23:53:48Z,6,6,1
1104,3,2,1,Volunteers,sinbad,2016-04-05T08:24:06Z,148,1,4
1102,1,1,0,Volunteers,javabrett,2016-03-30T14:34:13Z,4,1,1
1096,1,1,0,Volunteers,epriestley,2016-03-22T14:54:33Z,26,0,2
1094,1,2,0,Volunteers,anatolyborodin,2016-03-22T15:36:26Z,1,1,1
1093,1,4,0,Volunteers,anatolyborodin,2016-03-22T15:38:46Z,2,1,1
1091,2,2,1,Volunteers,sinbad,2016-03-23T09:41:04Z,62,9,4
1087,1,2,0,Volunteers,epriestley,2016-03-18T12:56:37Z,7,6,1
1084,1,1,0,Volunteers,epriestley,2016-03-18T00:20:43Z,1,1,1
1083,2,3,0,Volunteers,epriestley,2016-03-18T00:20:08Z,65,26,6
1082,1,5,0,Volunteers,epriestley,2016-03-17T23:43:04Z,4,1,1
1081,1,1,0,Volunteers,sinbad,2016-03-18T08:54:27Z,59,2,3
1080,1,1,0,Volunteers,sinbad,2016-03-17T16:01:31Z,4,4,4
1078,1,1,0,Volunteers,epriestley,2016-03-15T22:11:38Z,1,1,1
1076,2,9,0,Volunteers,javabrett,2016-04-14T23:25:29Z,4,1,2
1071,16,5,8,Employees,technoweenie,2016-04-06T15:54:06Z,1792,555,87
1070,8,0,0,Volunteers,sinbad,2016-03-16T12:43:51Z,143,27,11
1067,19,5,10,Volunteers,sinbad,2016-03-17T14:56:31Z,841,238,53
1054,1,0,0,Employees,technoweenie,2016-03-03T17:08:20Z,62,0,2
1051,9,2,3,Volunteers,sinbad,2016-03-01T16:09:31Z,263,73,10
1048,2,2,0,Employees,technoweenie,2016-02-25T20:34:44Z,11,0,2
1045,1,1,0,Volunteers,andyneff,2016-02-25T17:28:50Z,1,0,1
1042,1,0,0,Employees,technoweenie,2016-02-24T21:56:44Z,5,1,1
1039,1,0,0,Employees,technoweenie,2016-02-24T20:31:21Z,7,5,2
1030,2,0,0,Employees,technoweenie,2016-02-23T21:11:14Z,36,11,9
1028,1,0,0,Employees,technoweenie,2016-02-23T20:11:15Z,49,15,7
1026,1,2,0,Employees,technoweenie,2016-03-31T18:49:33Z,0,176,2
1025,2,1,0,Employees,technoweenie,2016-02-23T17:20:41Z,26,9,8
1023,4,0,2,Employees,technoweenie,2016-02-23T17:51:22Z,75,24,15
1017,1,1,0,Employees,technoweenie,2016-02-22T16:10:48Z,11,3,1
1016,7,3,0,Employees,technoweenie,2016-02-22T18:04:43Z,133,46,9
1012,3,5,0,Employees,technoweenie,2016-02-18T17:52:30Z,14,6,3
1007,6,10,9,Volunteers,jlehtnie,2016-04-08T16:36:46Z,239,41,16
1006,2,0,0,Employees,technoweenie,2016-02-22T18:25:10Z,160,48,6
990,3,3,0,Volunteers,larsxschneider,2016-02-11T17:13:35Z,46,16,3
989,1,0,0,Employees,technoweenie,2016-02-10T16:07:32Z,7,5,3
988,15,16,9,Volunteers,sinbad,2016-02-22T18:29:53Z,377,67,18
981,2,0,0,Employees,technoweenie,2016-02-05T22:47:13Z,20,9,2
980,2,1,0,Volunteers,larsxschneider,2016-02-05T23:26:38Z,7,1,2
977,3,1,0,Employees,technoweenie,2016-02-04T18:22:13Z,39,3,4
976,1,2,0,Volunteers,andyneff,2016-02-04T16:04:57Z,3,0,1
975,1,1,0,Employees,technoweenie,2016-02-04T15:47:55Z,22,56,2
974,2,4,0,Employees,technoweenie,2016-02-04T15:44:18Z,41,0,5
972,1,1,0,Employees,technoweenie,2016-02-04T15:40:36Z,24,25,1
971,2,0,0,Employees,technoweenie,2016-02-04T15:43:25Z,42,7,6
966,3,5,1,Volunteers,nathanhi,2016-02-02T17:15:32Z,28,12,3
965,4,0,0,Employees,technoweenie,2016-02-01T17:03:56Z,19,9,6
964,3,0,0,Employees,technoweenie,2016-02-02T17:53:55Z,83,15,6
963,3,5,0,Employees,technoweenie,2016-02-02T16:01:28Z,119,92,6
952,2,10,0,Volunteers,bozaro,2016-02-04T20:10:07Z,53,1,4
949,2,1,4,Volunteers,sinbad,2016-01-29T16:57:04Z,201,106,8
933,1,3,0,Volunteers,larsxschneider,2016-01-14T18:14:51Z,3,0,1
909,1,1,0,Volunteers,sinbad,2015-12-24T23:02:29Z,2,0,1
907,1,1,0,Volunteers,wpsmith,2015-12-24T23:00:50Z,1,1,1
900,1,4,0,Volunteers,ro31337,2016-01-05T21:02:22Z,1,0,1
891,4,1,0,Volunteers,andyneff,2016-01-19T21:42:46Z,94,1617,36
883,2,2,0,Employees,technoweenie,2015-12-21T00:49:06Z,7,3,2
882,2,2,0,Employees,technoweenie,2015-12-04T15:22:15Z,109,93,4
879,1,2,0,Volunteers,ssgelm,2015-12-02T19:57:31Z,2,2,1
877,2,3,0,Volunteers,pabloguerrero,2015-12-01T23:32:11Z,2,2,2
875,10,8,3,Volunteers,strich,2016-02-02T22:58:52Z,137,81,12
868,17,5,0,Volunteers,sinbad,2016-02-02T20:42:14Z,743,76,23
863,1,1,0,Volunteers,sinbad,2015-11-25T15:27:57Z,50,50,7
862,10,7,8,Employees,technoweenie,2016-02-23T20:10:47Z,2677,2449,140
861,1,1,0,Employees,technoweenie,2015-12-04T15:22:35Z,10,7,1
860,2,1,0,Employees,technoweenie,2016-01-29T16:37:36Z,9,17,2
851,2,7,0,Volunteers,noamt,2015-11-25T14:48:00Z,5,9,2
843,1,2,0,Employees,technoweenie,2015-11-19T00:08:24Z,46,17,1
842,10,0,0,Employees,technoweenie,2015-11-18T18:24:44Z,192,102,17
838,4,0,0,Employees,technoweenie,2015-11-18T00:25:30Z,245,136,26
837,7,0,2,Employees,technoweenie,2015-11-18T00:24:52Z,189,37,12
831,1,6,0,Volunteers,AndrewJDR,2015-11-16T22:56:27Z,12,9,2
828,1,2,0,Volunteers,jiangxin,2015-11-16T19:17:22Z,2,2,1
821,2,1,3,Employees,technoweenie,2015-11-16T18:48:04Z,215,26,4
820,55,2,0,Employees,technoweenie,2015-11-16T18:50:34Z,20724,1802,334
818,1,2,0,Volunteers,sinbad,2015-11-16T20:49:06Z,24,2,2
812,1,5,0,Volunteers,laurent-barbisan-ullink,2015-11-03T16:17:48Z,2,1,1
807,5,1,0,Volunteers,andyneff,2015-11-17T21:31:22Z,32,29,7
806,1,0,0,Employees,cjs,2015-11-02T18:05:54Z,1,1,1
801,1,0,0,Employees,technoweenie,2015-10-28T16:18:54Z,67,16,4
795,1,1,0,Employees,technoweenie,2015-10-28T16:14:03Z,13,10,3
793,6,0,0,Employees,technoweenie,2015-10-27T18:24:56Z,71,38,6
792,1,0,0,Volunteers,sinbad,2015-10-27T12:49:27Z,1,1,1
790,5,1,0,Employees,technoweenie,2015-10-26T23:25:53Z,169,45,12
788,1,2,0,Employees,technoweenie,2015-10-26T19:58:22Z,16,1,1
784,1,6,0,Volunteers,andyneff,2015-11-17T22:02:30Z,56,0,1
783,1,0,0,Volunteers,andyneff,2015-10-26T23:13:36Z,4,4,1
776,1,0,0,Employees,technoweenie,2015-10-23T16:35:47Z,5,5,1
775,1,0,0,Employees,technoweenie,2015-10-23T16:12:57Z,1,1,1
772,5,0,0,Employees,technoweenie,2015-10-27T12:51:58Z,839,688,45
771,25,10,0,Volunteers,sinbad,2015-10-26T14:25:36Z,447,274,33
770,1,1,0,Volunteers,sinbad,2015-10-22T14:12:49Z,50,2,2
765,1,1,0,Volunteers,sinbad,2015-10-21T15:44:41Z,7,1,2
763,17,12,13,Employees,technoweenie,2015-10-23T02:23:58Z,544,737,47
761,2,2,0,Employees,technoweenie,2015-10-21T18:07:07Z,31,2,3
760,1,4,4,Employees,technoweenie,2015-10-21T19:07:23Z,118,24,3
756,2,0,0,Employees,technoweenie,2015-10-20T15:29:50Z,54,13,7
750,3,6,0,Volunteers,glensc,2015-11-18T18:30:22Z,3,3,3
749,2,7,4,Volunteers,glensc,2015-11-18T00:27:58Z,2,2,2
742,60,3,5,Volunteers,sinbad,2015-11-16T19:27:47Z,5888,1320,164
735,1,1,0,Volunteers,sinbad,2015-10-19T19:49:10Z,2,1,1
734,3,0,0,Volunteers,sinbad,2015-10-20T15:22:41Z,114,27,6
732,3,5,0,Employees,rubyist,2015-10-19T19:55:14Z,4,3,3
718,1,3,3,Volunteers,bozaro,2015-10-19T19:45:35Z,14,3,1
715,10,5,1,Employees,rubyist,2016-03-03T18:03:49Z,17506,3648,322
714,35,8,25,Volunteers,WillHipschman,2015-11-16T18:50:35Z,11425,1605,235
713,7,1,6,Volunteers,sinbad,2015-10-20T15:21:32Z,216,35,16
711,2,4,0,Employees,rubyist,2015-10-21T16:26:25Z,28,0,2
710,2,2,0,Employees,rubyist,2015-10-19T19:20:11Z,4,3,3
704,1,1,0,Volunteers,revi,2015-10-05T16:18:58Z,1,1,1
702,1,1,0,Volunteers,sinbad,2015-10-05T16:52:27Z,5,5,1
692,1,1,0,Volunteers,sinbad,2015-10-19T20:12:38Z,64,42,3
691,1,0,0,Volunteers,sinbad,2015-10-19T19:32:08Z,2,2,1
690,3,7,0,Volunteers,WillHipschman,2015-10-19T19:09:14Z,7,5,3
689,3,1,0,Volunteers,kaleworsley,2015-10-01T20:44:31Z,3,3,3
686,10,0,0,Employees,technoweenie,2015-10-01T01:36:06Z,144,94,18
685,1,1,0,Volunteers,sinbad,2015-09-30T23:13:34Z,6,2,1
684,2,1,0,Employees,technoweenie,2015-09-29T19:28:26Z,57,7,7
682,2,0,1,Employees,technoweenie,2015-09-28T22:48:19Z,35,9,3
681,4,1,0,Employees,technoweenie,2015-09-30T16:47:00Z,100,34,7
679,8,4,0,Employees,technoweenie,2015-09-25T16:45:03Z,241,58,24
677,1,1,0,Employees,rubyist,2015-09-22T17:00:44Z,1,1,1
676,10,5,0,Employees,technoweenie,2015-09-21T21:02:24Z,452,82,28
675,1,0,0,Employees,rubyist,2015-09-21T20:58:37Z,4,2,1
671,4,2,0,Employees,technoweenie,2015-09-23T16:57:42Z,22,16,8
670,6,3,2,Employees,technoweenie,2015-09-23T17:00:07Z,63,89,27
669,1,0,0,Employees,technoweenie,2015-09-17T21:06:30Z,26,4,3
668,2,2,1,Volunteers,Aorjoa,2015-09-17T20:52:33Z,32,0,4
666,1,15,0,Volunteers,sinbad,2016-05-16T20:11:31Z,110,0,1
665,6,7,5,Volunteers,sinbad,2015-09-17T21:37:37Z,183,14,9
659,1,1,0,Employees,technoweenie,2015-09-23T17:18:02Z,50,0,1
658,1,3,0,Employees,technoweenie,2015-09-14T15:23:39Z,0,2,1
657,2,1,0,Volunteers,andyneff,2015-09-11T17:45:39Z,1,2,2
656,1,1,0,Volunteers,sinbad,2015-09-11T15:43:24Z,4,3,1
654,1,1,0,Volunteers,andyneff,2015-09-11T17:05:38Z,66,17,9
652,2,0,0,Employees,technoweenie,2015-09-11T03:04:34Z,50,31,3
651,8,2,5,Employees,technoweenie,2015-09-10T17:15:45Z,297,233,13
650,1,1,0,Employees,technoweenie,2015-09-10T17:11:22Z,3,7,1
647,2,0,0,Volunteers,sinbad,2015-09-09T15:23:42Z,11,8,3
646,12,10,4,Employees,technoweenie,2015-09-10T13:28:28Z,480,162,20
644,9,3,1,Employees,technoweenie,2015-09-08T21:04:54Z,211,70,45
642,5,7,14,Employees,technoweenie,2015-09-10T13:30:05Z,79,11,7
638,1,2,3,Employees,technoweenie,2015-09-04T17:19:54Z,2,1,1
637,1,2,0,Employees,rubyist,2015-09-04T15:34:01Z,5,0,1
636,1,1,0,Employees,rubyist,2015-09-04T14:57:34Z,5,0,1
635,4,5,0,Volunteers,sinbad,2015-09-07T15:05:50Z,180,108,4
634,3,1,0,Employees,rubyist,2015-09-08T14:32:17Z,522,59,19
633,8,5,4,Volunteers,sinbad,2015-09-07T15:05:34Z,261,25,10
631,1,2,0,Volunteers,sinbad,2015-09-03T18:16:03Z,2,2,1
630,1,1,0,Employees,technoweenie,2015-09-02T20:49:43Z,4,0,1
629,5,5,0,Employees,technoweenie,2015-09-07T19:08:02Z,125,28,10
628,2,4,0,Employees,technoweenie,2015-09-03T13:12:59Z,30,25,3
627,2,4,0,Volunteers,sinbad,2015-09-02T16:05:18Z,6,21,3
626,2,7,0,Volunteers,sinbad,2015-09-02T20:20:52Z,26,2,2
624,11,4,8,Employees,technoweenie,2015-09-02T16:53:52Z,714,610,28
620,1,5,0,Volunteers,rtyley,2015-09-08T15:41:15Z,2,1,1
619,5,8,6,Employees,ttaylorr,2015-09-02T20:45:35Z,403,280,17
618,2,2,0,Employees,technoweenie,2015-08-31T23:25:35Z,237,160,7
615,3,3,2,Employees,ttaylorr,2015-09-02T14:07:07Z,122,116,5
613,3,3,5,Employees,ttaylorr,2015-08-27T21:41:34Z,65,27,3
611,17,6,10,Employees,technoweenie,2015-09-01T22:03:12Z,2700,1106,74
610,67,2,5,Volunteers,sinbad,2015-09-01T14:43:39Z,2414,604,119
608,2,3,0,Volunteers,sinbad,2015-08-26T22:21:16Z,47,24,5
607,2,2,9,Volunteers,sinbad,2015-08-26T16:30:17Z,723,3,8
605,1,1,0,Volunteers,nbrew,2015-08-25T15:02:45Z,4,4,1
603,8,1,0,Volunteers,andyneff,2015-08-26T22:20:39Z,227,204,12
600,18,6,2,Employees,rubyist,2015-09-01T17:59:34Z,3069,850,91
599,3,3,6,Employees,technoweenie,2015-09-02T16:36:38Z,186,144,4
595,18,7,21,Employees,rubyist,2015-09-10T11:02:20Z,4960,1741,152
594,5,4,0,Employees,rubyist,2015-08-24T14:40:43Z,79,5,8
589,1,0,0,Employees,technoweenie,2015-08-17T15:23:52Z,3,1,1
587,2,2,0,Employees,technoweenie,2015-08-17T15:19:08Z,4256,2681,75
585,5,2,0,Employees,technoweenie,2015-08-14T16:00:34Z,79,26,12
583,5,2,0,Volunteers,sinbad,2015-08-17T19:59:54Z,320,57,20
581,8,9,2,Volunteers,sinbad,2015-08-14T14:52:42Z,344,163,15
579,1,2,0,Employees,technoweenie,2015-08-11T20:30:46Z,10,2,3
578,1,6,3,Volunteers,billygor,2015-08-17T20:01:21Z,30,10,3
577,1,1,0,Volunteers,sinbad,2015-08-11T16:51:49Z,1,1,1
573,5,5,2,Volunteers,sinbad,2015-08-17T19:59:24Z,281,53,15
572,1,1,0,Volunteers,billygor,2015-08-10T21:54:19Z,3,0,1
570,2,4,0,Employees,rubyist,2015-08-14T13:25:51Z,26,14,2
569,1,1,0,Volunteers,sinbad,2015-08-07T15:29:12Z,6,0,1
566,1,5,0,Volunteers,sinbad,2015-08-07T14:56:01Z,45,11,5
565,1,1,0,Volunteers,sinbad,2015-08-06T14:40:08Z,32,6,2
563,2,3,0,Employees,hoolio,2015-08-05T13:18:02Z,2,0,2
562,7,0,0,Employees,technoweenie,2015-08-04T19:19:47Z,167,25,10
561,12,0,0,Employees,technoweenie,2015-08-04T19:20:39Z,447,49,22
560,1,1,0,Employees,technoweenie,2015-08-04T21:24:01Z,4,7,1
559,5,19,5,Volunteers,sinbad,2015-08-07T14:53:54Z,416,27,8
555,21,2,8,Volunteers,andyneff,2015-08-06T14:41:03Z,901,618,114
554,3,6,0,Volunteers,clareliguori,2015-08-04T19:20:40Z,27,4,4
553,5,3,0,Employees,rubyist,2015-08-07T16:00:07Z,67,42,11
552,1,1,0,Employees,technoweenie,2015-08-03T15:26:28Z,33,7,2
551,2,4,2,Volunteers,sinbad,2015-08-04T20:09:14Z,19,2,2
550,1,0,0,Employees,technoweenie,2015-07-31T15:17:36Z,1,4,1
549,2,1,0,Employees,rubyist,2015-07-31T15:02:09Z,1,4,2
547,1,1,0,Employees,rubyist,2015-07-31T15:12:44Z,12,4,2
546,7,1,5,Volunteers,sinbad,2015-07-31T15:58:26Z,255,97,15
544,4,1,0,Employees,rubyist,2015-07-30T14:54:09Z,33,46,15
543,3,0,6,Volunteers,sinbad,2015-07-30T15:08:28Z,38,9,4
542,1,1,0,Volunteers,sinbad,2015-07-30T12:46:42Z,18,11,3
541,1,1,0,Volunteers,sinbad,2015-07-30T12:30:30Z,50,67,1
540,7,4,0,Employees,technoweenie,2015-07-30T14:43:56Z,89,105,49
539,7,1,2,Employees,technoweenie,2015-07-29T21:11:27Z,86,48,14
538,1,1,0,Volunteers,sinbad,2015-07-29T16:32:09Z,1,1,1
537,2,1,0,Employees,technoweenie,2015-07-29T16:41:36Z,17,7,2
536,4,1,0,Employees,technoweenie,2015-07-29T16:40:16Z,35,24,6
534,2,4,1,Employees,technoweenie,2015-07-29T14:02:00Z,12,18,2
532,2,0,0,Employees,technoweenie,2015-07-29T16:42:06Z,16,3,2
530,1,1,0,Employees,technoweenie,2015-07-29T16:39:34Z,11,6,3
527,31,14,24,Volunteers,sinbad,2015-07-30T01:19:49Z,2881,590,103
526,2,1,0,Volunteers,andyneff,2015-07-27T16:07:38Z,28,15,4
522,1,1,0,Volunteers,ssgelm,2015-07-24T21:37:19Z,2,2,1
521,1,2,0,Volunteers,ssgelm,2015-07-24T21:34:37Z,6,0,1
520,3,3,3,Volunteers,sinbad,2015-07-24T16:28:35Z,36,11,3
519,1,4,0,Volunteers,seiyanuta,2015-07-24T15:59:44Z,3,1,1
518,2,7,0,Volunteers,sinbad,2015-07-27T20:31:59Z,12,2,2
511,27,2,2,Volunteers,andyneff,2015-07-28T19:59:44Z,1625,665,179
510,1,1,0,Volunteers,andyneff,2015-07-23T16:43:28Z,2,2,1
509,1,1,0,Employees,technoweenie,2015-07-23T16:42:42Z,6,1,1
508,1,0,0,Employees,technoweenie,2015-07-23T20:37:57Z,16,2,3
507,2,0,0,Employees,technoweenie,2015-07-22T21:03:23Z,970,51,8
506,1,0,0,Employees,technoweenie,2015-07-22T20:51:45Z,11,11,4
505,2,0,0,Employees,technoweenie,2015-07-22T20:49:11Z,13,10,3
504,1,0,0,Employees,technoweenie,2015-07-22T20:45:39Z,33,2,4
503,1,0,0,Employees,technoweenie,2015-07-22T20:44:08Z,128,87,9
502,1,0,0,Employees,technoweenie,2015-07-22T20:42:05Z,92,19,10
501,1,0,0,Employees,technoweenie,2015-07-22T20:39:21Z,115,33,4
499,1,0,0,Employees,technoweenie,2015-07-22T20:25:41Z,167,3,4
498,1,0,0,Employees,technoweenie,2015-07-22T20:23:54Z,130,30,6
497,1,0,0,Employees,technoweenie,2015-07-22T20:20:42Z,18,2,2
496,3,0,0,Employees,technoweenie,2015-07-22T20:15:23Z,313,20,11
495,1,0,0,Employees,technoweenie,2015-07-22T19:34:51Z,89,1,3
494,2,0,0,Employees,technoweenie,2015-07-22T19:31:46Z,333,78,7
493,1,0,0,Employees,technoweenie,2015-07-22T19:26:54Z,9,5,2
492,2,0,0,Employees,technoweenie,2015-07-22T19:24:11Z,158,108,5
491,3,1,0,Employees,technoweenie,2015-07-23T17:50:28Z,13,6,3
489,3,2,0,Employees,technoweenie,2015-07-22T19:19:50Z,66,6,3
488,1,0,0,Employees,technoweenie,2015-07-22T19:18:01Z,9,9,2
486,5,4,21,Volunteers,ryansimmen,2015-08-04T14:45:39Z,938,152,28
485,4,5,0,Employees,rubyist,2015-07-21T19:45:26Z,26,3,4
484,1,1,0,Volunteers,michael-k,2015-07-21T15:33:41Z,0,0,1
483,3,1,0,Employees,technoweenie,2015-07-21T19:43:31Z,68,60,3
480,8,1,0,Volunteers,andyneff,2015-07-16T15:50:19Z,981,64,15
476,25,5,1,Employees,rubyist,2015-07-29T15:08:27Z,3693,738,129
475,1,4,0,Employees,technoweenie,2015-07-10T14:09:03Z,11,11,4
472,1,1,0,Employees,rubyist,2015-07-09T13:50:21Z,4,1,1
471,2,7,0,Employees,bkeepers,2015-07-09T16:41:04Z,4,1,2
469,1,1,0,Volunteers,ssgelm,2015-07-09T16:56:16Z,33,2,4
468,3,0,3,Employees,rubyist,2015-07-09T13:48:02Z,17,15,3
467,1,1,0,Employees,MikeMcQuaid,2015-07-07T14:53:03Z,1,1,1
465,13,2,3,Employees,technoweenie,2015-07-20T17:06:05Z,303,53,19
464,1,1,0,Employees,technoweenie,2015-07-07T14:29:48Z,62,61,2
463,4,0,0,Employees,technoweenie,2015-07-06T21:06:37Z,142,101,11
461,10,3,0,Employees,technoweenie,2015-07-06T21:10:28Z,472,176,33
458,4,8,0,Employees,MikeMcQuaid,2015-07-07T14:30:10Z,14,2,5
452,2,0,0,Employees,rubyist,2015-06-29T19:37:09Z,18,2,2
451,2,0,0,Employees,rubyist,2015-06-29T19:39:52Z,22,3,3
450,1,0,0,Employees,rubyist,2015-06-29T15:54:18Z,4,4,1
449,13,6,18,Volunteers,larsxschneider,2015-07-06T16:54:23Z,155,73,21
447,8,1,1,Employees,technoweenie,2015-07-06T17:00:01Z,700,105,29
446,1,1,0,Employees,technoweenie,2015-06-29T16:03:32Z,46,6,3
444,3,3,5,Volunteers,sanoursa,2015-07-20T16:40:44Z,373,192,4
442,2,3,1,Volunteers,sinbad,2015-06-29T16:07:04Z,90,2,4
441,1,1,0,Volunteers,devcurmudgeon,2015-06-27T23:30:50Z,1,1,1
437,7,22,0,Employees,technoweenie,2015-07-28T15:38:44Z,3031,311,82
429,2,1,0,Employees,rubyist,2015-06-23T20:42:55Z,95,8,3
428,4,2,8,Volunteers,andyneff,2015-06-24T18:53:09Z,142,92,10
424,2,2,0,Employees,technoweenie,2015-06-19T20:49:18Z,37,8,3
423,6,0,2,Employees,rubyist,2015-06-19T19:40:18Z,635,322,17
422,1,1,0,Employees,rubyist,2015-06-19T18:47:19Z,7,0,1
421,3,1,0,Employees,technoweenie,2015-06-29T16:12:15Z,9,5,3
420,2,0,0,Employees,technoweenie,2015-06-19T21:27:38Z,23,20,2
415,14,2,2,Employees,rubyist,2015-06-29T16:13:11Z,900,370,37
413,6,1,0,Employees,technoweenie,2015-06-19T16:08:55Z,687,491,10
412,3,0,0,Employees,technoweenie,2015-06-19T15:45:05Z,40,55,5
408,2,0,0,Employees,technoweenie,2015-06-19T15:38:05Z,121,79,5
406,2,2,0,Employees,technoweenie,2015-06-18T13:27:52Z,49,26,2
405,1,1,0,Employees,technoweenie,2015-06-17T16:27:57Z,0,173,78
404,2,13,11,Volunteers,sinbad,2015-07-06T21:26:48Z,271,17,6
403,1,9,1,Volunteers,sinbad,2015-06-17T20:34:51Z,27,18,1
402,1,2,0,Volunteers,sinbad,2015-06-17T16:22:58Z,1,1,1
401,1,0,0,Volunteers,michael-k,2015-06-17T16:24:55Z,20,4,3
400,1,0,0,Employees,rubyist,2015-06-16T22:38:53Z,3,3,1
399,6,1,1,Employees,technoweenie,2015-06-16T22:27:13Z,107,95,12
398,6,1,2,Volunteers,michael-k,2015-06-16T14:51:26Z,87,25,6
396,1,3,0,Volunteers,michael-k,2015-06-15T22:13:24Z,11,2,1
393,1,2,0,Volunteers,sinbad,2015-06-17T21:28:32Z,3,0,1
392,2,5,0,Volunteers,michael-k,2015-06-15T16:52:09Z,19,25,3
391,1,4,0,Volunteers,bozaro,2015-06-15T20:10:25Z,4,0,1
387,5,0,0,Volunteers,michael-k,2015-06-16T22:27:15Z,57,51,8
386,1,4,0,Volunteers,ryansimmen,2015-07-01T20:09:57Z,167,3,4
384,1,1,0,Volunteers,michael-k,2015-06-15T20:04:44Z,2,2,1
383,1,2,0,Volunteers,ssgelm,2015-06-17T21:30:09Z,7,3,2
