pull_request,creator,creator_type,reviewer,reviewer_type,is_equal
336,technoweenie,Externals,technoweenie,Externals,Yes
335,technoweenie,Externals,technoweenie,Externals,Yes
332,andyneff,Externals,technoweenie,Externals,No
331,technoweenie,Externals,technoweenie,Externals,Yes
329,joerg,Externals,rubyist,Internals,No
327,technoweenie,Externals,technoweenie,Externals,Yes
323,technoweenie,Externals,technoweenie,Externals,Yes
321,technoweenie,Externals,technoweenie,Externals,Yes
319,technoweenie,Externals,technoweenie,Externals,Yes
315,sinbad,Externals,technoweenie,Externals,No
313,andyneff,Externals,technoweenie,Externals,No
312,michael-k,Externals,technoweenie,Externals,No
311,michael-k,Externals,rubyist,Internals,No
309,ssgelm,Externals,technoweenie,Externals,No
306,technoweenie,Externals,technoweenie,Externals,Yes
305,michael-k,Externals,technoweenie,Externals,No
303,technoweenie,Externals,technoweenie,Externals,Yes
300,michael-k,Externals,technoweenie,Externals,No
299,jsh,Externals,technoweenie,Externals,No
285,rubyist,Internals,technoweenie,Externals,No
283,catphish,Externals,technoweenie,Externals,No
277,ddanier,Externals,technoweenie,Externals,No
274,technoweenie,Externals,technoweenie,Externals,Yes
271,technoweenie,Externals,technoweenie,Externals,Yes
267,technoweenie,Externals,technoweenie,Externals,Yes
265,technoweenie,Externals,technoweenie,Externals,Yes
264,technoweenie,Externals,technoweenie,Externals,Yes
263,technoweenie,Externals,technoweenie,Externals,Yes
258,rubyist,Internals,rubyist,Internals,Yes
257,technoweenie,Externals,technoweenie,Externals,Yes
252,bkeepers,Internals,technoweenie,Externals,No
247,technoweenie,Externals,technoweenie,Externals,Yes
246,technoweenie,Externals,technoweenie,Externals,Yes
245,technoweenie,Externals,technoweenie,Externals,Yes
244,technoweenie,Externals,technoweenie,Externals,Yes
241,rubyist,Internals,rubyist,Internals,Yes
240,rubyist,Internals,rubyist,Internals,Yes
237,technoweenie,Externals,technoweenie,Externals,Yes
235,mhagger,Internals,technoweenie,Externals,No
232,technoweenie,Externals,technoweenie,Externals,Yes
228,mhagger,Internals,technoweenie,Externals,No
225,thekafkaf,Externals,technoweenie,Externals,No
223,PeterDaveHello,Externals,rubyist,Internals,No
221,rubyist,Internals,rubyist,Internals,Yes
218,thekafkaf,Externals,technoweenie,Externals,No
215,Mistobaan,Externals,technoweenie,Externals,No
213,rubyist,Internals,technoweenie,Externals,No
212,rtyley,Externals,technoweenie,Externals,No
205,PeterDaveHello,Externals,bkeepers,Internals,No
194,mattn,Externals,rubyist,Internals,No
192,pborreli,Externals,tclem,Internals,No
191,bkeepers,Internals,rubyist,Internals,No
189,lucaswerkmeister,Externals,bkeepers,Internals,No
188,fj,Externals,rubyist,Internals,No
187,leereilly,Internals,leereilly,Internals,Yes
186,chrissiebrodigan,Externals,tclem,Internals,No
185,technoweenie,Externals,technoweenie,Externals,Yes
184,leereilly,Internals,technoweenie,Externals,No
183,technoweenie,Externals,technoweenie,Externals,Yes
181,bkeepers,Internals,bkeepers,Internals,Yes
180,technoweenie,Externals,technoweenie,Externals,Yes
176,technoweenie,Externals,technoweenie,Externals,Yes
175,technoweenie,Externals,technoweenie,Externals,Yes
174,technoweenie,Externals,technoweenie,Externals,Yes
173,technoweenie,Externals,technoweenie,Externals,Yes
168,technoweenie,Externals,technoweenie,Externals,Yes
166,technoweenie,Externals,technoweenie,Externals,Yes
165,technoweenie,Externals,technoweenie,Externals,Yes
163,technoweenie,Externals,technoweenie,Externals,Yes
162,technoweenie,Externals,technoweenie,Externals,Yes
161,technoweenie,Externals,technoweenie,Externals,Yes
160,technoweenie,Externals,technoweenie,Externals,Yes
158,joshvera,Internals,shiftkey,Internals,No
155,bkeepers,Internals,technoweenie,Externals,No
154,technoweenie,Externals,technoweenie,Externals,Yes
153,technoweenie,Externals,technoweenie,Externals,Yes
152,technoweenie,Externals,technoweenie,Externals,Yes
151,rubyist,Internals,rubyist,Internals,Yes
150,rubyist,Internals,rubyist,Internals,Yes
149,eanakashima,Externals,technoweenie,Externals,No
147,leereilly,Internals,technoweenie,Externals,No
146,mhagger,Internals,technoweenie,Externals,No
145,technoweenie,Externals,technoweenie,Externals,Yes
140,technoweenie,Externals,rubyist,Internals,No
139,rubyist,Internals,rubyist,Internals,Yes
137,rubyist,Internals,rubyist,Internals,Yes
136,rubyist,Internals,rubyist,Internals,Yes
134,rubyist,Internals,rubyist,Internals,Yes
132,rubyist,Internals,rubyist,Internals,Yes
130,rubyist,Internals,rubyist,Internals,Yes
129,rubyist,Internals,rubyist,Internals,Yes
122,rubyist,Internals,rubyist,Internals,Yes
120,rubyist,Internals,rubyist,Internals,Yes
119,rubyist,Internals,rubyist,Internals,Yes
118,rubyist,Internals,rubyist,Internals,Yes
115,technoweenie,Externals,technoweenie,Externals,Yes
114,technoweenie,Externals,technoweenie,Externals,Yes
113,technoweenie,Externals,technoweenie,Externals,Yes
112,rubyist,Internals,rubyist,Internals,Yes
111,shiftkey,Internals,technoweenie,Externals,No
106,rubyist,Internals,technoweenie,Externals,No
105,technoweenie,Externals,rubyist,Internals,No
101,technoweenie,Externals,technoweenie,Externals,Yes
100,technoweenie,Externals,technoweenie,Externals,Yes
98,technoweenie,Externals,technoweenie,Externals,Yes
97,technoweenie,Externals,technoweenie,Externals,Yes
96,technoweenie,Externals,technoweenie,Externals,Yes
94,technoweenie,Externals,technoweenie,Externals,Yes
93,technoweenie,Externals,technoweenie,Externals,Yes
91,technoweenie,Externals,technoweenie,Externals,Yes
87,technoweenie,Externals,technoweenie,Externals,Yes
84,technoweenie,Externals,technoweenie,Externals,Yes
81,skalnik,Internals,technoweenie,Externals,No
80,technoweenie,Externals,technoweenie,Externals,Yes
79,rubyist,Internals,rubyist,Internals,Yes
78,rubiojr,Internals,technoweenie,Externals,No
77,rubiojr,Internals,technoweenie,Externals,No
76,rubyist,Internals,rubyist,Internals,Yes
72,technoweenie,Externals,technoweenie,Externals,Yes
71,technoweenie,Externals,technoweenie,Externals,Yes
70,technoweenie,Externals,technoweenie,Externals,Yes
69,technoweenie,Externals,rubyist,Internals,No
68,technoweenie,Externals,technoweenie,Externals,Yes
67,technoweenie,Externals,technoweenie,Externals,Yes
66,technoweenie,Externals,technoweenie,Externals,Yes
65,technoweenie,Externals,technoweenie,Externals,Yes
64,technoweenie,Externals,technoweenie,Externals,Yes
63,rubyist,Internals,rubyist,Internals,Yes
62,rubyist,Internals,rubyist,Internals,Yes
61,rubyist,Internals,rubyist,Internals,Yes
59,rubyist,Internals,rubyist,Internals,Yes
58,technoweenie,Externals,technoweenie,Externals,Yes
