pull_request,creator,creator_type,reviewer,reviewer_type,is_equal
1089,rick,Internals,rick,Internals,Yes
1088,arfon,Internals,arfon,Internals,Yes
1087,rick,Internals,rick,Internals,Yes
1086,arfon,Internals,arfon,Internals,Yes
1085,rick,Internals,rick,Internals,Yes
1084,arfon,Internals,arfon,Internals,Yes
1083,rick,Internals,rick,Internals,Yes
1082,arfon,Internals,arfon,Internals,Yes
1081,rick,Internals,rick,Internals,Yes
1080,arfon,Internals,arfon,Internals,Yes
1075,rick,Internals,rick,Internals,Yes
1073,rayvector,Externals,arfon,Internals,No
1072,snormore,Externals,arfon,Internals,No
1071,jkutner,Externals,arfon,Internals,No
1068,nkt,Externals,arfon,Internals,No
1063,lucaswerkmeister,Externals,bkeepers,Internals,No
1060,kohenkatz,Externals,arfon,Internals,No
1056,spderosso,Externals,arfon,Internals,No
1052,shrayasr,Externals,bkeepers,Internals,No
1049,sebgod,Externals,arfon,Internals,No
1046,fingolfin,Externals,arfon,Internals,No
1042,juliangehring,Externals,arfon,Internals,No
1041,Mikulas,Externals,bkeepers,Internals,No
1040,Mikulas,Externals,arfon,Internals,No
1035,akissinger,Externals,arfon,Internals,No
1026,pchaigno,Externals,arfon,Internals,No
1014,pchaigno,Externals,arfon,Internals,No
1011,CrimsonTautology,Externals,rick,Internals,No
1008,garyb,Externals,arfon,Internals,No
1005,draegtun,Externals,arfon,Internals,No
1002,matthew-white,Externals,arfon,Internals,No
997,mndrix,Externals,arfon,Internals,No
991,waywardmonkeys,Externals,tnm,Internals,No
989,DavidSkrundz,Externals,arfon,Internals,No
988,lamestation,Externals,arfon,Internals,No
985,nox,Externals,arfon,Internals,No
981,cjxgm,Externals,tnm,Internals,No
979,maxogden,Externals,arfon,Internals,No
978,developerinlondon,Externals,tnm,Internals,No
973,whitten,Externals,rick,Internals,No
972,albertlyu,Externals,arfon,Internals,No
971,veganstraightedge,Externals,tnm,Internals,No
969,pchaigno,Externals,arfon,Internals,No
967,jaaso,Externals,tnm,Internals,No
965,pchaigno,Externals,arfon,Internals,No
963,mbezjak,Externals,tnm,Internals,No
961,couchand,Externals,arfon,Internals,No
957,arfon,Internals,tnm,Internals,No
952,izuzak,Internals,tnm,Internals,No
951,izuzak,Internals,bkeepers,Internals,No
950,waveform80,Externals,arfon,Internals,No
944,midraed,Externals,tnm,Internals,No
938,tenbits,Externals,tnm,Internals,No
935,pchaigno,Externals,tnm,Internals,No
933,pchaigno,Externals,arfon,Internals,No
931,cgranade,Externals,rick,Internals,No
924,greystate,Externals,arfon,Internals,No
923,atomicptr,Externals,tnm,Internals,No
922,bfontaine,Externals,arfon,Internals,No
920,bfontaine,Externals,arfon,Internals,No
916,pchaigno,Externals,tnm,Internals,No
913,larsbrinkhoff,Externals,tnm,Internals,No
911,bbarker,Externals,tnm,Internals,No
910,abuiles,Externals,tnm,Internals,No
909,izuzak,Internals,tnm,Internals,No
907,izuzak,Internals,tnm,Internals,No
906,jiyinyiyong,Externals,tnm,Internals,No
900,hoelzro,Externals,arfon,Internals,No
899,hikari-no-yume,Externals,rick,Internals,No
897,erkyrath,Externals,arfon,Internals,No
896,sigurdsvela,Externals,tnm,Internals,No
892,edechter,Externals,tnm,Internals,No
891,lawrencewoodman,Externals,arfon,Internals,No
890,mihneadb,Externals,tnm,Internals,No
889,larsbrinkhoff,Externals,bkeepers,Internals,No
888,rognierbenoit,Externals,tnm,Internals,No
886,ruben2020,Externals,tnm,Internals,No
885,GiampaoloFalqui,Externals,tnm,Internals,No
884,jkrmr,Externals,arfon,Internals,No
882,arfon,Internals,arfon,Internals,Yes
880,emma-burrows,Externals,tnm,Internals,No
879,s0meone,Externals,rick,Internals,No
878,kevmoo,Externals,tnm,Internals,No
877,emma-burrows,Externals,tnm,Internals,No
873,piki,Internals,tnm,Internals,No
872,tnm,Internals,tnm,Internals,Yes
870,joshterrell805,Externals,tnm,Internals,No
868,ktdreyer,Externals,tnm,Internals,No
864,natebrennand,Externals,tnm,Internals,No
862,wadetandy,Externals,tnm,Internals,No
861,arfon,Internals,tnm,Internals,No
860,arfon,Internals,arfon,Internals,Yes
859,arfon,Internals,tnm,Internals,No
858,arfon,Internals,tnm,Internals,No
857,arfon,Internals,tnm,Internals,No
856,ChimeraCoder,Externals,tnm,Internals,No
854,cndreisbach,Externals,tnm,Internals,No
851,gjtorikian,Internals,tnm,Internals,No
850,arfon,Internals,tnm,Internals,No
849,arfon,Internals,tnm,Internals,No
848,rlidwka,Externals,tnm,Internals,No
847,zhemao,Externals,tnm,Internals,No
844,arfon,Internals,tnm,Internals,No
839,tnm,Internals,tnm,Internals,Yes
838,arfon,Internals,tnm,Internals,No
836,tnm,Internals,tnm,Internals,Yes
835,hkdobrev,Externals,tnm,Internals,No
834,berkerpeksag,Externals,arfon,Internals,No
832,dasmithii,Externals,tnm,Internals,No
831,ethanwhite,Externals,tnm,Internals,No
826,mmhelloworld,Externals,rick,Internals,No
824,bkeepers,Internals,tnm,Internals,No
823,bkeepers,Internals,tnm,Internals,No
822,akre54,Externals,tnm,Internals,No
820,waddlesplash,Externals,arfon,Internals,No
819,gjtorikian,Internals,tnm,Internals,No
818,Flyingmana,Externals,tnm,Internals,No
817,remixz,Externals,arfon,Internals,No
816,sgallagher,Externals,tnm,Internals,No
814,ppannuto,Externals,arfon,Internals,No
813,computmaxer,Externals,tnm,Internals,No
812,Giacom,Externals,tnm,Internals,No
810,tnm,Internals,tnm,Internals,Yes
809,charliesome,Internals,charliesome,Internals,Yes
807,charliesome,Internals,charliesome,Internals,Yes
806,charliesome,Internals,charliesome,Internals,Yes
804,aaronpuchert,Externals,tnm,Internals,No
794,natcl,Externals,tnm,Internals,No
791,mikepurvis,Externals,tnm,Internals,No
790,hkdobrev,Externals,tnm,Internals,No
783,jimhester,Externals,tnm,Internals,No
782,liluo,Externals,tnm,Internals,No
780,standage,Externals,arfon,Internals,No
779,jvanegmond,Externals,tnm,Internals,No
775,wjk,Externals,tnm,Internals,No
773,afischer,Externals,tnm,Internals,No
771,GreatEmerald,Externals,tnm,Internals,No
770,hkdobrev,Externals,tnm,Internals,No
765,GordonSmith,Externals,tnm,Internals,No
764,bricker,Externals,tnm,Internals,No
763,lukaselmer,Externals,tnm,Internals,No
760,vszakats,Externals,tnm,Internals,No
759,vszakats,Externals,tnm,Internals,No
758,kashif,Externals,tnm,Internals,No
757,myguidingstar-zz,Externals,tnm,Internals,No
755,frunns,Externals,tnm,Internals,No
754,myguidingstar-zz,Externals,tnm,Internals,No
751,relrod,Externals,tnm,Internals,No
750,hoelzro,Externals,tnm,Internals,No
749,hoelzro,Externals,tnm,Internals,No
748,PaulBone,Externals,arfon,Internals,No
746,tnm,Internals,tnm,Internals,Yes
745,lukaselmer,Externals,tnm,Internals,No
741,danluu,Externals,tnm,Internals,No
740,danluu,Externals,tnm,Internals,No
739,danluu,Externals,tnm,Internals,No
737,jeabakker,Externals,tnm,Internals,No
733,Sheeo,Externals,tnm,Internals,No
732,sstephenson,Externals,tnm,Internals,No
731,zhuzhuor,Externals,tnm,Internals,No
730,WestleyArgentum,Externals,tnm,Internals,No
728,charliesome,Internals,charliesome,Internals,Yes
721,olivergondza,Externals,tnm,Internals,No
718,SparkysWidgets,Externals,rick,Internals,No
715,Jaykul,Externals,tnm,Internals,No
713,aclements,Externals,gjtorikian,Internals,No
707,larsbrinkhoff,Externals,tnm,Internals,No
705,glts,Externals,tnm,Internals,No
701,thorn0,Externals,tnm,Internals,No
697,robstoll,Externals,tnm,Internals,No
696,aaronpuchert,Externals,tnm,Internals,No
695,gjtorikian,Internals,tnm,Internals,No
691,le717,Externals,tnm,Internals,No
687,eschulte,Externals,tnm,Internals,No
682,Jaxan,Externals,tnm,Internals,No
678,kethomassen,Externals,tnm,Internals,No
677,charliesome,Internals,tnm,Internals,No
676,faithanne,Externals,tnm,Internals,No
675,webhat,Externals,arfon,Internals,No
672,matkoniecz,Externals,tnm,Internals,No
669,r0man,Externals,tnm,Internals,No
668,johnjcamilleri,Externals,rick,Internals,No
664,Mouq,Externals,tnm,Internals,No
663,acgetchell,Externals,tnm,Internals,No
657,mndrix,Externals,tnm,Internals,No
656,liluo,Externals,tnm,Internals,No
643,zulus,Externals,tnm,Internals,No
642,Dav1dde,Externals,tnm,Internals,No
628,pmoura,Externals,tnm,Internals,No
626,dzidzitop,Externals,tnm,Internals,No
621,abahgat,Externals,tnm,Internals,No
620,Bartvds,Externals,tnm,Internals,No
614,robin850,Externals,tnm,Internals,No
612,adityam,Externals,tnm,Internals,No
606,kethomassen,Externals,tnm,Internals,No
603,ibnfirnas,Externals,tnm,Internals,No
599,larsbrinkhoff,Externals,tnm,Internals,No
598,tnm,Internals,tnm,Internals,Yes
596,HQ063,Externals,tnm,Internals,No
595,j-jorge,Externals,tnm,Internals,No
594,calavera,Externals,calavera,Externals,Yes
592,vszakats,Externals,tnm,Internals,No
590,jsocol,Externals,tnm,Internals,No
589,windley,Externals,tnm,Internals,No
588,Lazersmoke,Externals,tnm,Internals,No
584,jayphelps,Externals,tnm,Internals,No
583,charliesome,Internals,tnm,Internals,No
582,tnm,Internals,tnm,Internals,Yes
579,tnm,Internals,tnm,Internals,Yes
578,timm,Externals,tnm,Internals,No
575,paulcbetts,Externals,tnm,Internals,No
574,alaingilbert,Externals,tnm,Internals,No
572,Aaron1011,Externals,tnm,Internals,No
568,cono,Externals,tnm,Internals,No
567,tnm,Internals,tnm,Internals,Yes
562,hkdobrev,Externals,tnm,Internals,No
561,aleksijuvani,Externals,tnm,Internals,No
559,sethvargo,Externals,tnm,Internals,No
555,timjb,Externals,tnm,Internals,No
550,rschiang,Externals,tnm,Internals,No
549,oubiwann,Externals,tnm,Internals,No
548,talentdeficit,Externals,tnm,Internals,No
543,jasonbot,Externals,tnm,Internals,No
541,hkdobrev,Externals,tnm,Internals,No
536,zzet,Externals,tnm,Internals,No
531,chriskuehl,Externals,tnm,Internals,No
530,josh,Internals,tnm,Internals,No
529,piki,Internals,piki,Internals,Yes
528,piki,Internals,tnm,Internals,No
520,MatthewFluet,Externals,arfon,Internals,No
519,mmullis,Externals,tnm,Internals,No
515,Turbo87,Externals,tnm,Internals,No
512,ghost,Externals,tnm,Internals,No
510,Gozala,Externals,tnm,Internals,No
508,AdamFerguson,Externals,tnm,Internals,No
504,wjlroe,Externals,tnm,Internals,No
503,Drup,Externals,tnm,Internals,No
500,Leushenko,Externals,tnm,Internals,No
499,ppannuto,Externals,tnm,Internals,No
495,andygrunwald,Externals,tnm,Internals,No
494,josegonzalez,Externals,tnm,Internals,No
493,josegonzalez,Externals,tnm,Internals,No
484,waltherg,Externals,tnm,Internals,No
483,KevinT,Externals,tnm,Internals,No
479,relrod,Externals,tnm,Internals,No
477,liluo,Externals,tnm,Internals,No
475,pointwise,Externals,tnm,Internals,No
471,mihaip,Externals,tnm,Internals,No
461,sshirokov,Externals,tnm,Internals,No
460,dwarfland,Externals,tnm,Internals,No
455,tnm,Internals,tnm,Internals,Yes
451,gjtorikian,Internals,tnm,Internals,No
450,Giacom,Externals,tnm,Internals,No
448,tnm,Internals,tnm,Internals,Yes
446,matthewmccullough,Internals,tnm,Internals,No
443,stuartpb,Externals,tnm,Internals,No
441,rdeltour,Externals,tnm,Internals,No
438,richo,Externals,tnm,Internals,No
436,tnm,Internals,tnm,Internals,Yes
425,mgalloy,Externals,tnm,Internals,No
423,gentoo90,Externals,tnm,Internals,No
422,brson,Externals,tnm,Internals,No
421,rvanmil,Externals,tnm,Internals,No
419,pborreli,Externals,tnm,Internals,No
416,upsuper,Externals,tnm,Internals,No
413,brianmario,Internals,brianmario,Internals,Yes
410,skalnik,Internals,tnm,Internals,No
408,soimort,Externals,tnm,Internals,No
405,tnm,Internals,tnm,Internals,Yes
404,tnm,Internals,tnm,Internals,Yes
402,PulsarBlow,Externals,tnm,Internals,No
401,JDutil,Externals,tnm,Internals,No
400,kevinjalbert,Externals,tnm,Internals,No
399,BPScott,Externals,tnm,Internals,No
397,kivikakk,Internals,tnm,Internals,No
396,elehcim,Externals,tnm,Internals,No
395,refractalize,Externals,tnm,Internals,No
392,qqshfox,Externals,tnm,Internals,No
391,bfontaine,Externals,tnm,Internals,No
390,erik,Externals,tnm,Internals,No
388,tinnet,Externals,tnm,Internals,No
386,rdeltour,Externals,tnm,Internals,No
385,rdeltour,Externals,tnm,Internals,No
384,ruv,Externals,tnm,Internals,No
383,REAS,Externals,tnm,Internals,No
380,tnm,Internals,tnm,Internals,Yes
377,rlsosborne,Externals,tnm,Internals,No
376,evanmiller,Externals,tnm,Internals,No
373,vincentwoo,Externals,tnm,Internals,No
372,tnm,Internals,tnm,Internals,Yes
368,cjdrake,Externals,tnm,Internals,No
367,moorepants,Externals,tnm,Internals,No
364,zacstewart,Externals,tnm,Internals,No
363,dveeden,Externals,tnm,Internals,No
361,mdespuits,Externals,tnm,Internals,No
360,skalnik,Internals,tnm,Internals,No
359,ntkme,Externals,tnm,Internals,No
358,ghost,Externals,tnm,Internals,No
357,uo-hrsys,Externals,tnm,Internals,No
354,mrorii,Externals,tnm,Internals,No
349,tucnak,Externals,tnm,Internals,No
346,tnm,Internals,tnm,Internals,Yes
344,BPScott,Externals,tnm,Internals,No
342,svenefftinge,Externals,tnm,Internals,No
335,rofl0r,Externals,tnm,Internals,No
331,tnm,Internals,tnm,Internals,Yes
325,greghendershott,Externals,tnm,Internals,No
324,paulmillr,Externals,tnm,Internals,No
321,mndrix,Externals,tnm,Internals,No
318,stuarthalloway,Externals,tnm,Internals,No
312,HerbertKoelman,Externals,tnm,Internals,No
308,HerbertKoelman,Externals,HerbertKoelman,Externals,Yes
307,mislav,Internals,josh,Internals,No
305,DominikTo,Externals,josh,Internals,No
301,andyli,Externals,tnm,Internals,No
298,johanatan,Externals,josh,Internals,No
295,yandy,Externals,tnm,Internals,No
294,DHowett,Externals,tnm,Internals,No
293,bhuga,Externals,josh,Internals,No
288,wagenet,Externals,josh,Internals,No
278,DrItanium,Externals,tnm,Internals,No
261,justinclift,Externals,tnm,Internals,No
259,afronski,Externals,tnm,Internals,No
255,seanupton,Externals,tnm,Internals,No
253,reactormonk,Externals,tnm,Internals,No
251,ptrv,Externals,tnm,Internals,No
250,rtomayko,Externals,rtomayko,Externals,Yes
247,scottjg,Externals,scottjg,Externals,Yes
246,leafo,Externals,tnm,Internals,No
245,jcazevedo,Externals,josh,Internals,No
239,db0company,Externals,tnm,Internals,No
232,strangewarp,Externals,tnm,Internals,No
231,bfontaine,Externals,tnm,Internals,No
228,josh,Internals,josh,Internals,Yes
222,tiwe-de,Externals,tnm,Internals,No
221,fkg,Externals,tnm,Internals,No
218,brcooley,Externals,josh,Internals,No
215,oxan,Externals,paulcbetts,Externals,No
211,kassi,Externals,josh,Internals,No
208,ghost,Externals,josh,Internals,No
204,jeanlouisboudart,Externals,josh,Internals,No
202,seldridge,Externals,josh,Internals,No
200,remiprev,Externals,josh,Internals,No
196,borgified,Externals,josh,Internals,No
194,rengolin,Externals,Caged,Internals,No
187,chochos,Externals,matthewmccullough,Internals,No
180,michaelficarra,Externals,josh,Internals,No
172,josh,Internals,josh,Internals,Yes
171,ianmjones,Externals,tnm,Internals,No
170,johan,Externals,tnm,Internals,No
169,tuzz,Externals,josh,Internals,No
164,michaelmior,Externals,tnm,Internals,No
163,pwaller,Externals,josh,Internals,No
162,horchler,Externals,josh,Internals,No
161,BaiGang,Externals,josh,Internals,No
160,bakkdoor,Externals,josh,Internals,No
157,thestinger,Externals,josh,Internals,No
156,igrigorik,Externals,briandoll,Externals,No
155,rodjek,Externals,vmg,Internals,No
152,pao,Externals,vmg,Internals,No
151,aseemk,Externals,josh,Internals,No
150,lparenteau,Externals,tnm,Internals,No
149,paulcbetts,Externals,josh,Internals,No
147,baoshan,Externals,josh,Internals,No
146,trq,Externals,josh,Internals,No
144,shortstuffsushi,Externals,josh,Internals,No
143,abevoelker,Externals,josh,Internals,No
142,jaxzin,Externals,josh,Internals,No
141,semperos,Externals,josh,Internals,No
140,jstrachan,Externals,josh,Internals,No
138,jesusaurus,Externals,josh,Internals,No
135,ecere,Externals,josh,Internals,No
132,pmoura,Externals,josh,Internals,No
131,carlosgaldino,Externals,josh,Internals,No
129,jaxzin,Externals,josh,Internals,No
128,mavam,Externals,josh,Internals,No
126,jeffreykegler,Externals,josh,Internals,No
125,abevoelker,Externals,josh,Internals,No
124,zhensydow,Externals,josh,Internals,No
122,rankida,Externals,josh,Internals,No
118,MeirKriheli,Externals,josh,Internals,No
117,thomshouse,Externals,josh,Internals,No
115,abevoelker,Externals,josh,Internals,No
114,leafo,Externals,josh,Internals,No
113,eeue56,Externals,josh,Internals,No
112,sylvestre,Externals,josh,Internals,No
111,robnewman,Externals,josh,Internals,No
109,alokmenghrajani,Externals,josh,Internals,No
108,utkarshkukreti,Externals,josh,Internals,No
107,thorade,Externals,josh,Internals,No
105,brynary,Externals,josh,Internals,No
104,earwig,Externals,josh,Internals,No
103,timurb,Externals,josh,Internals,No
101,dom96,Externals,josh,Internals,No
100,ghost,Externals,josh,Internals,No
99,petercrlane,Externals,josh,Internals,No
98,sbisbee,Externals,josh,Internals,No
97,frewsxcv,Externals,josh,Internals,No
96,ming13,Externals,josh,Internals,No
94,tclem,Internals,josh,Internals,No
93,stof,Externals,josh,Internals,No
92,sunaku,Externals,paulcbetts,Externals,No
91,gsmcwhirter,Externals,josh,Internals,No
90,trishume,Externals,josh,Internals,No
89,FredrikL,Externals,josh,Internals,No
88,alloy,Externals,josh,Internals,No
87,ghost,Externals,josh,Internals,No
86,ghost,Externals,josh,Internals,No
85,ghost,Externals,josh,Internals,No
84,kepstin,Externals,josh,Internals,No
83,zmanji,Externals,josh,Internals,No
81,maieul,Externals,josh,Internals,No
80,tmcw,Externals,josh,Internals,No
77,robsimmons,Externals,josh,Internals,No
76,mgdm,Externals,josh,Internals,No
75,stof,Externals,josh,Internals,No
71,Uberi,Externals,josh,Internals,No
69,kevinsawicki,Internals,josh,Internals,No
68,josh,Internals,josh,Internals,Yes
67,beckje01,Externals,josh,Internals,No
66,beckje01,Externals,josh,Internals,No
65,pjhyett,Externals,josh,Internals,No
63,ognevsky,Externals,josh,Internals,No
62,ognevsky,Externals,josh,Internals,No
60,kprevas,Externals,josh,Internals,No
59,paulcbetts,Externals,paulcbetts,Externals,Yes
58,leto,Externals,josh,Internals,No
57,flaviusb,Externals,josh,Internals,No
56,jowido,Externals,josh,Internals,No
55,avdg,Externals,josh,Internals,No
54,Sharpie,Externals,josh,Internals,No
53,Sharpie,Externals,josh,Internals,No
50,ghost,Externals,josh,Internals,No
48,lkuper,Externals,josh,Internals,No
47,jonsterling,Externals,josh,Internals,No
46,Visgean,Externals,josh,Internals,No
42,Ziaw,Externals,josh,Internals,No
40,earl,Externals,josh,Internals,No
38,CyberShadow,Externals,josh,Internals,No
36,softprops,Externals,josh,Internals,No
35,josh,Internals,josh,Internals,Yes
34,bkerley,Externals,josh,Internals,No
33,tautologico,Externals,josh,Internals,No
31,henrikhodne,Externals,josh,Internals,No
29,supahgreg,Externals,josh,Internals,No
20,earl,Externals,josh,Internals,No
16,rkh,Externals,josh,Internals,No
14,justinyost,Externals,josh,Internals,No
13,meh,Externals,josh,Internals,No
11,horndude77,Externals,josh,Internals,No
10,carlosgaldino,Externals,josh,Internals,No
6,elibarzilay,Externals,josh,Internals,No
