pull_request,number_of_commits,number_of_comments,number_of_reviews,user_type,user_login,merged_at,number_of_additions,number_of_deletions,number_of_files_changed
1511,8,6,4,Volunteers,edmundito,2015-02-16T19:23:08Z,101113,76363,320
1509,1,0,0,Volunteers,arfon,2014-09-05T18:58:58Z,1,1,1
1508,1,0,0,Volunteers,arfon,2014-09-05T18:17:48Z,36,13,2
1507,1,0,0,Volunteers,arfon,2014-09-05T16:25:36Z,1,1,1
1506,1,1,0,Volunteers,pchaigno,2014-09-05T18:21:33Z,111,0,3
1503,3,2,0,Volunteers,arfon,2014-09-04T21:10:40Z,1699,102,11
1502,8,1,0,Volunteers,arfon,2014-09-04T17:09:22Z,61932,54219,44
1499,1,1,1,Volunteers,pchaigno,2014-09-03T14:27:16Z,1,2,2
1484,1,0,0,Volunteers,arfon,2014-08-28T20:45:52Z,1,1,1
1477,2,4,0,Volunteers,DennisMcWherter,2014-08-28T14:40:47Z,51,34,4
1475,1,7,0,Volunteers,StoneCypher,2014-08-28T14:48:20Z,16,0,2
1474,1,13,0,Volunteers,StoneCypher,2014-08-21T20:28:48Z,24,0,2
1470,1,1,0,Volunteers,jrha,2014-08-19T15:13:24Z,1,1,1
1465,2,1,0,Volunteers,edmundito,2014-08-18T02:04:58Z,1129,3,6
1461,3,4,1,Volunteers,joeyspin,2014-08-15T19:12:21Z,17,11,3
1460,3,1,0,Volunteers,arfon,2014-08-14T18:11:39Z,6962,298,30
1459,2,1,0,Volunteers,arfon,2014-08-14T17:55:43Z,123971,117311,30
1458,7,1,0,Volunteers,arfon,2014-08-13T22:39:55Z,6165,11142,49
1457,7,1,0,Volunteers,arfon,2014-08-13T22:29:30Z,2937,275,26
1451,1,0,0,Volunteers,arfon,2014-08-13T21:51:12Z,54096,53917,4
1445,1,4,0,Volunteers,cflee,2014-08-14T18:16:41Z,8,0,2
1444,5,6,0,Volunteers,ghost,2014-09-04T17:09:26Z,92,3,5
1438,1,4,0,Volunteers,pchaigno,2014-08-05T17:01:00Z,57101,56563,6
1437,1,2,0,Volunteers,pchaigno,2014-08-05T16:58:42Z,1,3,1
1433,1,0,0,Volunteers,pchaigno,2014-08-05T17:19:02Z,4,0,1
1432,1,0,0,Volunteers,pchaigno,2014-08-05T17:37:09Z,586,0,2
1426,2,7,0,Volunteers,maieul,2014-08-14T14:29:06Z,682,0,4
1421,1,1,0,Volunteers,stevex86,2014-08-14T17:10:10Z,8,0,2
1419,1,0,0,Volunteers,arfon,2014-07-29T07:36:04Z,1,1,1
1418,1,1,0,Volunteers,peol,2014-08-15T19:23:07Z,1,1,1
1417,1,0,0,Volunteers,gwadej,2014-08-14T17:55:46Z,57622,57573,4
1415,3,7,0,Volunteers,KoffeinFlummi,2014-08-14T17:13:50Z,100,1,5
1413,2,5,0,Volunteers,c1phr,2014-08-14T18:11:41Z,6,2,2
1412,2,1,0,Volunteers,pchaigno,2014-08-15T19:25:43Z,2,1,2
1408,1,1,0,Volunteers,wilg,2014-08-13T22:43:02Z,51,0,2
1405,2,18,0,Volunteers,seancoyne,2014-08-14T22:06:22Z,7519,299,33
1403,62,3,1,Volunteers,arfon,2014-09-13T18:41:09Z,135555,124574,124
1401,1,0,0,Volunteers,arfon,2014-07-23T16:40:22Z,2,2,2
1399,2,0,0,Volunteers,arfon,2014-07-22T22:14:29Z,2,2,2
1398,1,0,0,Volunteers,arfon,2014-07-22T17:46:27Z,1,1,2
1394,2,3,0,Volunteers,grindhold,2014-08-18T18:55:44Z,31,0,3
1385,3,0,0,Volunteers,arfon,2014-07-15T19:33:38Z,8,7,3
1383,1,0,0,Volunteers,arfon,2014-07-15T18:29:13Z,2,2,2
1376,1,4,0,Volunteers,t-b,2014-09-03T15:12:46Z,65,0,3
1375,1,1,0,Volunteers,arthurvr,2014-08-13T21:53:17Z,4,0,1
1372,1,0,0,Volunteers,pchaigno,2014-09-24T21:45:41Z,56348,56349,2
1371,8,1,0,Volunteers,arfon,2014-07-10T19:15:57Z,144799,143821,85
1370,1,1,0,Volunteers,arfon,2014-07-09T17:21:34Z,7,0,1
1364,4,2,0,Volunteers,woodruffw,2014-08-13T22:29:32Z,5,3,4
1361,1,0,0,Volunteers,arfon,2014-07-07T22:01:54Z,1,1,1
1360,2,1,0,Volunteers,arfon,2014-07-07T20:39:09Z,8,2,2
1358,1,0,0,Volunteers,arthurvr,2014-07-07T20:39:11Z,3,0,1
1354,2,4,0,Volunteers,arfon,2014-07-07T20:43:52Z,3,3,2
1353,4,1,0,Volunteers,arfon,2014-07-04T23:49:34Z,9,3,4
1352,2,1,0,Volunteers,arfon,2014-07-04T23:35:13Z,98,10854,5
1348,5,2,0,Volunteers,thomasvandoren,2014-08-13T22:39:57Z,5286,10973,41
1346,2,1,0,Employees,vmg,2014-07-04T13:18:54Z,11,4,2
1341,4,1,0,Volunteers,arfon,2014-07-02T18:37:20Z,142687,138804,45
1339,1,1,0,Volunteers,claytononeill,2014-07-03T15:47:39Z,1,0,1
1337,3,1,0,Volunteers,arfon,2014-07-02T00:25:27Z,1040,91,19
1335,21,1,0,Volunteers,arfon,2014-07-01T16:48:25Z,306,182,40
1333,1,1,0,Volunteers,spderosso,2014-07-01T20:57:55Z,1,1,1
1331,1,1,0,Volunteers,GWRon,2014-07-01T20:56:43Z,52692,52634,3
1325,1,1,0,Volunteers,pchaigno,2014-07-01T21:27:39Z,2,0,1
1323,2,0,0,Volunteers,alokedesai,2014-07-02T00:25:30Z,798,4,5
1320,3,2,0,Volunteers,R4PaSs,2014-07-02T18:37:23Z,71270,68369,24
1318,19,5,16,Employees,vmg,2014-07-01T16:48:27Z,257,162,35
1313,1,1,0,Volunteers,pchaigno,2014-06-24T09:42:25Z,1,1,1
1311,2,3,0,Volunteers,maximusvladimir,2014-06-26T16:37:42Z,20,0,3
1309,1,6,0,Employees,josh,2014-06-23T15:54:53Z,0,9,1
1308,1,5,0,Volunteers,pchaigno,2014-08-21T19:30:38Z,7,8,1
1306,2,1,0,Volunteers,arfon,2014-06-23T09:33:01Z,41418,889,186
1305,2,5,0,Volunteers,neersighted,2014-06-23T22:12:34Z,5,0,2
1303,1,7,0,Volunteers,geekflyer,2014-06-22T15:18:04Z,35,0,3
1299,1,1,0,Volunteers,pchaigno,2014-06-21T16:45:16Z,1,1,1
1297,3,1,0,Employees,kevinsawicki,2014-06-21T12:13:10Z,22,2,5
1295,2,1,0,Volunteers,arfon,2014-06-20T11:42:21Z,156724,49626,306
1294,3,1,0,Volunteers,arfon,2014-06-20T11:29:20Z,119118,4105,305
1293,3,2,0,Volunteers,arfon,2014-06-20T11:17:09Z,6398,125,26
1292,6,1,0,Volunteers,arfon,2014-06-20T10:02:17Z,18898,132,43
1291,3,1,0,Volunteers,arfon,2014-06-20T09:49:46Z,90780,1031,302
1290,2,0,0,Volunteers,arfon,2014-06-20T09:26:59Z,243,1,3
1289,2,1,0,Volunteers,arfon,2014-06-20T09:17:44Z,12305,37,22
1285,6,6,7,Volunteers,pchaigno,2014-07-10T19:15:58Z,68681,67094,18
1283,3,6,0,Volunteers,kmaehashi,2014-06-19T14:03:04Z,508,5,8
1282,2,4,0,Employees,kevinsawicki,2014-06-19T15:02:36Z,22,0,2
1280,3,3,0,Volunteers,diekmann,2014-06-19T13:50:14Z,60,7,4
1279,2,1,0,Employees,jdennes,2014-06-18T02:42:11Z,10,1,2
1273,1,3,0,Volunteers,keplersj,2014-06-22T09:17:54Z,2,0,1
1272,1,0,0,Volunteers,alindeman,2014-06-11T21:02:17Z,1,1,1
1270,1,1,0,Employees,brianmario,2014-06-10T22:28:27Z,1,1,1
1269,5,3,0,Volunteers,alindeman,2014-06-11T17:58:37Z,114,6,7
1268,6,12,0,Volunteers,metopa,2014-06-16T21:27:35Z,9962,0,9
1267,1,5,0,Volunteers,pchaigno,2014-09-24T21:50:58Z,67055,66495,7
1261,4,8,0,Volunteers,woodruffw,2014-06-20T10:02:19Z,4306,3,8
1260,6,4,0,Volunteers,dalehenrich,2014-06-09T11:26:34Z,117,17,12
1259,2,4,0,Employees,brianmario,2014-06-09T16:10:30Z,707,1,3
1258,1,0,0,Volunteers,NiklasRosenstein,2014-06-20T09:27:02Z,242,0,2
1257,1,1,0,Volunteers,simonwistow,2014-06-09T02:46:32Z,398,3,4
1256,4,1,0,Volunteers,arfon,2014-06-06T17:38:45Z,76406,1388,274
1255,3,3,0,Volunteers,arfon,2014-06-06T17:12:09Z,91632,2736,302
1254,1,1,0,Employees,brianmario,2014-06-05T17:03:43Z,1,1,1
1253,3,2,0,Employees,brianmario,2014-06-05T15:51:46Z,58,2,4
1248,2,0,0,Volunteers,arfon,2014-06-04T03:06:54Z,76339,1389,272
1246,2,1,0,Volunteers,alindeman,2014-06-03T19:15:14Z,3,3,2
1245,1,2,0,Volunteers,alindeman,2014-06-03T16:55:33Z,12,4,3
1244,2,2,0,Volunteers,akashivskyy,2014-06-03T15:53:55Z,2,1,2
1241,12,0,0,Volunteers,arfon,2014-06-03T02:11:40Z,1075,367,57
1239,8,9,0,Volunteers,orthopteroid,2014-06-03T02:11:42Z,385,356,8
1238,1,0,0,Volunteers,arfon,2014-06-02T20:51:32Z,1,1,1
1237,1,8,0,Volunteers,alindeman,2014-06-02T19:57:24Z,636,3,45
1232,1,5,0,Volunteers,cstrahan,2014-06-20T11:17:12Z,159,3,3
1230,2,1,0,Volunteers,arfon,2014-05-31T14:15:47Z,114952,113169,25
1228,4,1,0,Volunteers,christianbundy,2014-05-31T14:10:10Z,1766,152,20
1227,2,1,0,Volunteers,arfon,2014-05-30T21:25:47Z,133204,123618,40
1226,1,1,0,Volunteers,christianbundy,2014-05-30T21:11:54Z,1,0,1
1220,2,2,1,Volunteers,ferrall,2014-05-31T14:10:13Z,9,0,2
1219,2,3,0,Volunteers,arfon,2014-05-27T10:59:17Z,3,3,3
1217,3,8,0,Volunteers,JoshOldenburg,2014-07-04T23:49:36Z,6,3,3
1215,1,1,0,Volunteers,felixphew,2014-05-30T19:59:12Z,1,0,1
1212,1,7,0,Volunteers,christianbundy,2014-05-22T21:49:39Z,1,1,1
1211,3,4,2,Volunteers,alindeman,2014-05-22T15:27:35Z,46,6,7
1209,1,2,0,Volunteers,jkeirstead,2014-05-31T14:19:57Z,82,0,2
1208,2,1,0,Volunteers,jkeirstead,2014-05-30T21:08:41Z,27,0,2
1206,1,0,0,Volunteers,jrha,2014-05-31T14:15:49Z,50642,50513,3
1203,1,2,0,Volunteers,kostko,2014-05-30T20:21:16Z,665,0,2
1200,1,1,0,Volunteers,andyli,2014-05-30T20:20:38Z,1,1,1
1198,7,15,0,Volunteers,ilovb,2014-06-04T02:36:52Z,345,136,8
1194,1,1,0,Volunteers,arfon,2014-05-21T17:34:00Z,1,1,1
1190,3,2,1,Volunteers,Madsn,2014-06-04T15:30:03Z,8,1,3
1188,8,25,0,Volunteers,kaendfinger,2014-05-30T20:58:59Z,26,3,8
1187,2,1,0,Employees,brianmario,2014-05-12T15:11:58Z,2,2,2
1183,1,1,0,Volunteers,alflanagan,2014-05-09T13:40:55Z,8,0,2
1178,1,0,0,Volunteers,pchaigno,2014-05-30T21:25:49Z,62111,62002,6
1172,3,1,0,Volunteers,rick,2014-05-05T19:02:26Z,21,2,3
1168,3,0,0,Volunteers,arfon,2014-05-05T00:49:57Z,65251,720,195
1167,5,1,0,Volunteers,arfon,2014-05-05T00:30:59Z,1909,384,20
1166,1,0,0,Volunteers,pchaigno,2014-05-05T00:36:19Z,1,0,1
1165,3,0,0,Volunteers,arfon,2014-05-03T23:43:00Z,63884,718,188
1160,3,0,0,Volunteers,arfon,2014-05-02T20:22:19Z,1,9,4
1159,6,0,0,Volunteers,arfon,2014-05-03T23:31:49Z,80747,2526,292
1158,2,1,0,Volunteers,arfon,2014-05-02T18:29:10Z,123669,123086,7
1156,1,0,0,Volunteers,quarterto,2014-05-02T18:11:53Z,1,1,1
1155,3,5,0,Volunteers,NN---,2014-05-07T18:12:58Z,496,0,8
1150,4,13,0,Volunteers,Oldes,2014-05-03T22:09:23Z,392,3,6
1146,1,1,0,Volunteers,Rolinh,2014-05-02T18:32:38Z,1,1,1
1144,1,0,0,Volunteers,hikari-no-yume,2014-05-02T18:07:18Z,1,0,1
1143,10,12,4,Volunteers,pchaigno,2015-01-24T14:58:07Z,321497,266461,840
1142,1,0,0,Volunteers,pchaigno,2014-05-02T18:29:14Z,61865,61452,2
1141,1,1,0,Volunteers,killmous,2014-05-02T18:16:30Z,85,0,3
1136,2,9,0,Volunteers,jdf,2014-05-05T01:44:03Z,93,0,3
1135,1,1,0,Volunteers,arfon,2014-04-27T00:57:49Z,2,2,2
1132,1,10,1,Volunteers,nkt,2014-06-20T09:17:47Z,100,19,6
1130,1,0,0,Volunteers,arfon,2014-04-25T20:56:17Z,1,1,1
1129,6,6,0,Volunteers,pchaigno,2014-12-12T02:58:06Z,235600,197951,470
1125,1,2,0,Volunteers,arfon,2014-04-25T01:44:41Z,47,357,5
1123,1,2,0,Volunteers,garyb,2014-04-25T01:47:21Z,1,1,1
1122,1,0,0,Volunteers,arfon,2014-04-24T21:04:21Z,1,1,1
1121,2,1,4,Volunteers,arfon,2014-04-24T19:12:57Z,8,2,4
1120,8,1,0,Volunteers,arfon,2014-04-24T18:37:48Z,1336,63,19
1116,7,8,4,Employees,parkr,2014-04-24T18:37:51Z,720,59,12
1114,1,3,0,Volunteers,rick,2014-04-23T20:48:22Z,1,1,1
1110,11,4,8,Volunteers,arfon,2014-04-23T03:17:14Z,1379,204,13
1109,1,0,0,Volunteers,arfon,2014-04-22T19:20:01Z,1018,3,4
1108,3,0,0,Volunteers,arfon,2014-04-22T15:41:06Z,60826,227,174
1106,7,1,0,Volunteers,arfon,2014-04-22T15:29:15Z,60506,234,170
1105,3,0,0,Volunteers,arfon,2014-04-22T15:04:46Z,57219,184,141
1104,1,1,0,Volunteers,sebgod,2014-04-22T12:22:00Z,2,0,1
1103,1,1,0,Volunteers,sebgod,2014-04-22T14:21:09Z,62257,59591,3
1102,1,1,0,Volunteers,CNG,2014-04-22T14:36:05Z,41,0,2
1101,1,5,0,Volunteers,pchaigno,2014-04-22T17:08:25Z,285,0,6
1100,1,0,0,Volunteers,relrod,2014-06-23T09:33:02Z,1,1,1
1098,11,0,0,Volunteers,arfon,2014-04-21T22:13:45Z,168063,98163,157
1097,2,0,0,Volunteers,arfon,2014-04-21T21:10:10Z,34895,182,127
1096,5,0,0,Volunteers,arfon,2014-04-21T20:52:56Z,31213,186,122
1095,1,4,0,Volunteers,wcandillon,2014-04-21T20:09:39Z,32,0,3
1094,3,1,0,Volunteers,arfon,2014-04-21T18:41:43Z,125254,95585,110
1093,15,1,0,Volunteers,arfon,2014-04-21T17:55:58Z,125541,96527,114
1092,2,1,0,Volunteers,arfon,2014-04-21T17:20:51Z,28087,96,98
1090,2,0,0,Volunteers,rick,2014-04-21T16:56:29Z,121534,95126,90
1089,7,0,0,Volunteers,rick,2014-04-21T16:49:35Z,44863,2493,259
1088,5,8,0,Volunteers,arfon,2014-05-30T20:46:08Z,89191,2567,318
1087,15,0,0,Volunteers,rick,2014-04-21T16:38:21Z,54834,21859,205
1086,3,2,0,Volunteers,arfon,2014-04-21T16:24:38Z,28902,1875,145
1085,3,2,0,Volunteers,rick,2014-04-21T16:21:39Z,115507,89467,133
1084,4,1,0,Volunteers,arfon,2014-04-21T16:11:06Z,15572,150,78
1083,4,0,0,Volunteers,rick,2014-04-21T16:00:21Z,41830,26824,75
1082,4,1,0,Volunteers,arfon,2014-04-21T15:52:48Z,5197,137,52
1081,7,4,0,Volunteers,rick,2014-04-21T15:50:14Z,98827,94118,45
1080,3,0,0,Volunteers,arfon,2014-04-21T15:03:22Z,68,6,8
1075,1,2,0,Volunteers,rick,2014-04-17T20:26:12Z,1,1,1
1073,2,1,0,Volunteers,rayvector,2014-04-22T17:10:20Z,6,3,2
1072,2,15,0,Volunteers,snormore,2014-04-22T15:04:48Z,2,2,2
1071,2,3,0,Volunteers,jkutner,2014-04-21T17:11:44Z,61,5,5
1068,1,6,0,Volunteers,nkt,2014-04-21T17:20:54Z,1309,8,4
1063,1,9,0,Volunteers,lucaswerkmeister,2014-04-16T13:57:22Z,1,0,1
1060,1,1,0,Volunteers,kohenkatz,2014-04-23T03:34:28Z,2,0,1
1056,2,1,0,Volunteers,spderosso,2014-04-21T16:58:55Z,365,0,5
1052,1,1,0,Volunteers,shrayasr,2014-04-21T15:30:07Z,1,1,1
1049,10,14,0,Volunteers,sebgod,2014-04-21T22:13:48Z,82654,46937,33
1046,1,7,0,Volunteers,fingolfin,2014-04-21T21:10:14Z,2531,0,9
1042,2,11,1,Volunteers,juliangehring,2014-06-06T17:38:46Z,6,2,2
1041,1,1,0,Volunteers,Mikulas,2014-04-21T16:09:46Z,1,1,1
1040,1,2,0,Volunteers,Mikulas,2014-04-23T16:06:53Z,309,0,3
1035,1,3,0,Volunteers,akissinger,2014-06-04T03:06:55Z,668,62,3
1026,1,0,0,Volunteers,pchaigno,2014-04-21T19:22:26Z,1,0,1
1014,2,0,0,Volunteers,pchaigno,2014-04-21T18:41:46Z,49118,47934,3
1011,1,2,0,Volunteers,CrimsonTautology,2014-04-21T16:56:32Z,49641,47571,3
1008,1,2,0,Volunteers,garyb,2014-04-21T17:46:42Z,369,0,5
1005,14,12,0,Volunteers,draegtun,2014-04-21T17:56:00Z,49143,48184,14
1002,8,2,0,Volunteers,matthew-white,2014-04-21T18:44:00Z,708,1,10
997,1,1,0,Volunteers,mndrix,2014-06-20T09:49:47Z,454,0,2
991,1,3,0,Volunteers,waywardmonkeys,2014-03-16T01:13:42Z,3,0,1
989,4,3,0,Volunteers,DavidSkrundz,2014-04-21T20:52:59Z,6,3,4
988,4,7,2,Volunteers,lamestation,2014-05-06T02:11:06Z,8,1,22
985,1,30,0,Volunteers,nox,2014-05-05T00:31:02Z,410,294,3
981,1,0,0,Volunteers,cjxgm,2014-03-09T11:21:03Z,1,0,1
979,2,5,0,Volunteers,maxogden,2014-04-21T15:03:26Z,3,3,2
978,2,2,1,Volunteers,developerinlondon,2014-03-13T21:37:26Z,35,1,4
973,1,0,0,Volunteers,whitten,2014-04-21T15:17:00Z,36,0,1
972,2,3,0,Volunteers,albertlyu,2014-05-03T23:43:01Z,8,1,3
971,1,1,0,Volunteers,veganstraightedge,2014-02-26T22:48:45Z,1,0,1
969,1,2,0,Volunteers,pchaigno,2014-04-21T15:14:27Z,98,0,4
967,1,0,0,Volunteers,jaaso,2014-02-25T21:18:47Z,468,0,4
965,3,1,0,Volunteers,pchaigno,2014-04-21T15:25:21Z,259,1,7
963,1,0,0,Volunteers,mbezjak,2014-03-08T04:46:47Z,15,0,2
961,1,0,0,Volunteers,couchand,2014-04-21T15:38:29Z,3,0,1
957,1,1,0,Volunteers,arfon,2014-02-20T06:01:35Z,757,32,3
952,1,1,0,Employees,izuzak,2014-02-17T19:51:54Z,2,0,1
951,1,0,0,Employees,izuzak,2014-04-21T15:28:03Z,2,0,1
950,2,4,0,Volunteers,waveform80,2014-05-05T00:49:58Z,2,3,2
944,2,4,0,Volunteers,midraed,2014-02-15T02:45:23Z,6,0,2
938,1,0,0,Volunteers,tenbits,2014-03-03T23:10:34Z,68,0,2
935,1,0,0,Volunteers,pchaigno,2014-02-20T23:32:53Z,8,0,2
933,3,6,0,Volunteers,pchaigno,2014-10-13T19:57:19Z,134774,49271,322
931,5,4,0,Volunteers,cgranade,2014-04-21T15:50:18Z,47222,46853,7
924,4,2,0,Volunteers,greystate,2014-04-22T15:29:17Z,72,3,4
923,1,0,0,Volunteers,atomicptr,2014-02-17T03:40:25Z,3,0,1
922,2,0,0,Volunteers,bfontaine,2014-04-21T15:52:50Z,393,3,9
920,2,2,0,Volunteers,bfontaine,2014-04-22T15:41:09Z,372,3,9
916,1,0,0,Volunteers,pchaigno,2014-02-09T23:34:07Z,113,0,4
913,1,3,0,Volunteers,larsbrinkhoff,2014-01-29T03:06:10Z,24,4,2
911,4,13,0,Volunteers,bbarker,2014-02-13T23:18:33Z,1886,8,26
910,1,0,0,Volunteers,abuiles,2014-01-25T22:09:47Z,4,3,1
909,1,1,0,Employees,izuzak,2014-01-26T18:06:18Z,2,0,1
907,1,0,0,Employees,izuzak,2014-01-24T16:44:30Z,2,0,1
906,1,0,0,Volunteers,jiyinyiyong,2014-01-24T16:47:54Z,136,0,10
900,4,36,7,Volunteers,hoelzro,2014-12-02T16:52:46Z,4427,3,21
899,2,3,0,Volunteers,hikari-no-yume,2014-04-21T16:00:23Z,15930,6143,16
897,4,4,0,Volunteers,erkyrath,2014-04-22T17:13:10Z,3414,57,42
896,1,0,0,Volunteers,sigurdsvela,2014-01-16T00:14:52Z,3,0,1
892,2,0,0,Volunteers,edechter,2014-01-14T23:30:42Z,3,1,2
891,1,0,0,Volunteers,lawrencewoodman,2014-04-21T16:11:09Z,1,0,1
890,1,0,0,Volunteers,mihneadb,2014-01-13T21:53:49Z,4,0,1
889,2,7,2,Volunteers,larsbrinkhoff,2014-11-18T21:05:23Z,882,0,10
888,2,2,0,Volunteers,rognierbenoit,2014-01-09T23:11:04Z,2,1,2
886,4,1,0,Volunteers,ruben2020,2014-01-04T21:51:42Z,94478,94406,9
885,2,6,1,Volunteers,GiampaoloFalqui,2014-01-04T21:50:37Z,889,363,5
884,2,2,0,Volunteers,jkrmr,2014-01-03T22:38:13Z,383,2,2
882,6,3,0,Volunteers,arfon,2014-04-21T16:52:25Z,80947,46410,137
880,2,0,0,Volunteers,emma-burrows,2014-01-01T20:06:58Z,47011,46819,4
879,1,0,0,Volunteers,s0meone,2014-04-21T16:04:22Z,10,1,2
878,1,1,0,Volunteers,kevmoo,2013-12-31T03:20:28Z,24,15,2
877,5,1,1,Volunteers,emma-burrows,2013-12-30T22:40:50Z,93690,93257,6
873,1,0,0,Employees,piki,2013-12-29T10:51:37Z,3,3,1
872,2,0,1,Volunteers,tnm,2013-12-29T03:32:55Z,26,0,3
870,1,1,0,Volunteers,joshterrell805,2013-12-28T21:06:21Z,1,0,1
868,2,0,0,Volunteers,ktdreyer,2013-12-27T21:54:19Z,2,0,2
864,1,0,0,Volunteers,natebrennand,2013-12-24T21:43:14Z,7,1,2
862,1,0,0,Volunteers,wadetandy,2013-12-24T04:55:19Z,9,1,2
861,4,2,0,Volunteers,arfon,2013-12-23T21:02:55Z,15,1,5
860,3,2,0,Volunteers,arfon,2013-12-23T21:02:18Z,2301,42,5
859,5,1,0,Volunteers,arfon,2013-12-23T20:33:51Z,70,4,10
858,7,1,0,Volunteers,arfon,2013-12-23T19:58:12Z,43478,42322,18
857,5,1,0,Volunteers,arfon,2013-12-23T19:47:33Z,404,869,20
856,2,2,1,Volunteers,ChimeraCoder,2013-12-23T19:06:03Z,3,3,2
854,1,4,0,Volunteers,cndreisbach,2014-03-06T02:31:55Z,2,0,1
851,1,0,0,Employees,gjtorikian,2013-12-22T03:03:14Z,2,0,1
850,3,1,0,Volunteers,arfon,2013-12-23T18:20:37Z,2849,518,15
849,1,0,0,Volunteers,arfon,2013-12-21T20:26:59Z,2796,263,4
848,1,1,0,Volunteers,rlidwka,2013-12-19T18:01:20Z,62,0,3
847,1,0,0,Volunteers,zhemao,2013-12-17T22:10:09Z,2,0,1
844,2,1,0,Volunteers,arfon,2013-12-17T02:23:33Z,773,153,6
839,7,0,0,Volunteers,tnm,2013-12-16T04:20:51Z,153,38,15
838,1,0,0,Volunteers,arfon,2013-12-16T04:01:51Z,35,3,2
836,1,0,0,Volunteers,tnm,2013-12-14T23:25:33Z,16,15,2
835,1,0,0,Volunteers,hkdobrev,2013-12-15T02:28:21Z,1,0,1
834,1,5,0,Volunteers,berkerpeksag,2014-01-03T22:35:50Z,29,0,3
832,5,2,0,Volunteers,dasmithii,2014-03-12T03:24:08Z,42,34,5
831,1,1,0,Volunteers,ethanwhite,2013-12-15T08:07:35Z,8,0,1
826,1,11,0,Volunteers,mmhelloworld,2014-04-21T16:21:41Z,45981,43526,6
824,1,0,0,Employees,bkeepers,2013-12-10T15:47:49Z,1,0,1
823,3,0,0,Employees,bkeepers,2013-12-10T15:54:25Z,854,13,4
822,4,11,2,Volunteers,akre54,2013-12-11T23:03:42Z,47,7,8
820,1,4,0,Volunteers,waddlesplash,2014-06-20T11:42:21Z,19257,18291,6
819,7,1,0,Employees,gjtorikian,2013-12-09T02:36:19Z,554,29,16
818,2,1,0,Volunteers,Flyingmana,2013-12-08T23:23:19Z,279,0,3
817,1,0,0,Volunteers,remixz,2014-04-21T16:24:39Z,51,3,3
816,1,0,0,Volunteers,sgallagher,2013-12-07T06:28:05Z,1,0,1
814,1,0,0,Volunteers,ppannuto,2014-06-06T17:12:09Z,1,0,1
813,2,0,0,Volunteers,computmaxer,2013-12-05T20:01:58Z,658,26,12
812,1,1,0,Volunteers,Giacom,2013-12-04T21:45:40Z,1,1,1
810,2,0,0,Volunteers,tnm,2013-12-04T05:10:52Z,3,3,2
809,1,1,0,Employees,charliesome,2013-12-04T05:07:44Z,23,1,2
807,2,0,0,Employees,charliesome,2013-12-03T05:47:17Z,6,1,2
806,2,3,2,Employees,charliesome,2013-12-03T05:00:15Z,9,4,2
804,4,1,0,Volunteers,aaronpuchert,2013-12-23T20:33:54Z,37,4,6
794,2,0,0,Volunteers,natcl,2013-11-24T18:56:31Z,11,5,4
791,1,3,0,Volunteers,mikepurvis,2013-11-24T00:36:57Z,5,0,1
790,1,0,0,Volunteers,hkdobrev,2013-11-24T00:39:52Z,2,0,1
783,2,0,0,Volunteers,jimhester,2014-01-03T02:55:10Z,3,0,2
782,1,1,0,Volunteers,liluo,2013-11-17T21:41:17Z,2,2,1
780,3,0,0,Volunteers,standage,2014-05-03T23:31:50Z,103,0,3
779,1,4,0,Volunteers,jvanegmond,2013-11-16T02:38:18Z,9,0,1
775,1,0,0,Volunteers,wjk,2013-11-10T17:25:52Z,1,1,1
773,2,0,0,Volunteers,afischer,2013-11-10T00:42:22Z,2188,439,6
771,1,0,0,Volunteers,GreatEmerald,2013-11-16T20:24:29Z,660,0,3
770,1,0,0,Volunteers,hkdobrev,2013-11-10T03:11:18Z,1,0,1
765,2,0,0,Volunteers,GordonSmith,2013-11-07T01:45:23Z,5,5,4
764,1,0,0,Volunteers,bricker,2013-11-07T04:15:12Z,9,0,3
763,1,0,0,Volunteers,lukaselmer,2013-11-06T01:46:54Z,4,0,1
760,1,0,0,Volunteers,vszakats,2013-11-05T23:20:55Z,8,0,1
759,1,0,0,Volunteers,vszakats,2014-01-13T04:15:29Z,6,0,1
758,5,2,0,Volunteers,kashif,2013-11-05T21:57:50Z,1838,878,11
757,1,3,0,Volunteers,myguidingstar-zz,2013-11-05T08:39:28Z,98,0,7
755,1,0,2,Volunteers,frunns,2013-11-08T01:01:54Z,12,1,2
754,1,1,0,Volunteers,myguidingstar-zz,2013-11-05T05:58:37Z,4,0,1
751,1,2,0,Volunteers,relrod,2013-11-05T05:07:25Z,49,0,2
750,4,13,4,Volunteers,hoelzro,2013-12-23T19:58:14Z,42752,42310,6
749,1,0,0,Volunteers,hoelzro,2013-10-29T18:54:42Z,0,1,1
748,1,55,5,Volunteers,PaulBone,2014-04-21T22:13:46Z,15610,0,8
746,1,0,0,Volunteers,tnm,2013-10-28T18:23:12Z,2,515,9
745,4,3,0,Volunteers,lukaselmer,2013-11-16T20:34:29Z,2845,1527,47
741,1,2,0,Volunteers,danluu,2013-11-05T23:23:38Z,6,0,1
740,1,1,0,Volunteers,danluu,2013-12-04T23:49:16Z,8,0,1
739,2,0,0,Volunteers,danluu,2013-10-31T06:50:52Z,281,0,3
737,1,0,0,Volunteers,jeabakker,2013-10-28T19:27:54Z,1,1,1
733,1,0,0,Volunteers,Sheeo,2013-10-23T07:02:17Z,0,1,1
